timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748179438784,4090,Complete Profile (Async),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-47,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users//async,0,0,4090
1748179438922,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-1,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179438922,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-4,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179438922,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-7,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179438922,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-2,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179438922,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-3,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179438969,4076,Complete Profile (Async),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-48,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users//async,0,0,4076
1748179438954,4091,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-6,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4091
1748179438953,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-5,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179438999,4093,Complete Profile (Async),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-49,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users//async,0,0,4093
1748179439076,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-8,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179439106,4094,Complete Profile (Async),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-50,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users//async,0,0,4094
1748179439138,4077,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-9,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4077
1748179439186,4091,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-10,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4091
1748179439295,4075,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-11,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4075
1748179439403,4091,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-12,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4091
1748179439510,4095,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-13,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4095
1748179439560,4077,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-14,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4077
1748179439683,4077,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-15,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4077
1748179439807,4093,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-16,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4093
1748179439807,4093,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-17,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4093
1748179439916,4093,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-18,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4093
1748179440012,4090,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-19,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4090
1748179440233,4072,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-20,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4072
1748179440322,4093,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-21,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4093
1748179440336,4094,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-22,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4094
1748179440476,4095,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-23,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4095
1748179440553,4095,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-24,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4095
1748179440678,4080,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-25,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4080
1748179440818,4096,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-26,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4096
1748179440927,4081,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-27,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4081
1748179441036,4096,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-29,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4096
1748179441052,4111,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-28,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4111
1748179441213,4090,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-30,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4090
1748179441322,4105,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-31,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4105
1748179441478,4094,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-32,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4094
1748179441509,4083,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-33,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4083
1748179441647,4096,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-34,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4096
1748179441678,4065,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-35,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4065
1748179441833,4101,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-36,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4100
1748179441848,4096,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-37,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4096
1748179441973,4092,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-38,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4092
1748179442051,4074,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-39,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4074
1748179442254,4094,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-40,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4094
1748179442393,4076,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-42,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4076
1748179442439,4090,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-41,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4090
1748179442471,4083,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-43,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4083
1748179442550,4056,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-44,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4056
1748179442612,4076,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-45,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4076
1748179442860,4063,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-46,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4063
1748179442875,4085,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-47,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4085
1748179443015,4086,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-3,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4085
1748179443015,4086,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-4,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4085
1748179443015,4086,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-1,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4086
1748179443015,4086,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-2,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4085
1748179443015,4086,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-7,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4086
1748179443046,4065,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-6,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4064
1748179443046,4065,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-5,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4064
1748179443045,4066,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-48,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4066
1748179443093,4048,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-49,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4048
1748179443169,4102,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-8,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4102
1748179443200,4071,Login Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-50,text,false,,2741,0,50,50,http://localhost:8080/api/auth/signin,0,0,4071
1748179443216,4075,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-9,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4075
1748179443278,4063,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-10,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4063
1748179443371,4052,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-11,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4052
1748179443495,4084,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-12,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4084
1748179443606,4036,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-13,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4036
1748179443637,4075,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-14,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4075
1748179443761,4063,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-15,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4063
1748179443900,4065,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-16,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4065
1748179443900,4065,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-17,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4065
1748179444010,4069,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-18,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4069
1748179444102,4045,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-19,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4045
1748179444305,4057,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-20,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4057
1748179444415,4051,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-21,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4051
1748179444431,4057,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-22,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4057
1748179444572,4069,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-23,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4069
1748179444649,4049,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-24,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4049
1748179444758,4061,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-25,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4061
1748179444914,4043,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-26,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4043
1748179445010,4043,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-27,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4043
1748179445133,4060,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-29,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4060
1748179445163,4071,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-28,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4071
1748179445304,4040,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-30,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4040
1748179445427,4031,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-31,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4031
1748179445573,4072,View Profile,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Profile API Load Test 1-32,text,false,,2741,0,50,50,http://localhost:8080/api/profiles/users/,0,0,4072
